,,,,,,,,,,,,,,,,,,,,,,,
STT,Mã,Dashboard/báo cáo,Thông tin,Mô tả,Nhóm yêu cầu,Phân loại,Đánh giá,Độ chi tiết,Nguồn,Cần phân tích?,Cần test?,DL lịch sử?,Trạng thái mapping,Mapping (nghiệp vụ),Bảng nguồn,Trường nguồn,Điều kiện dữ liệu,Câu lệnh SQL,Câu lệnh update SIT,Note,Hoàn thành DEV,Loại dữ liệu,Kết quả SIT
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,ROA - so sánh thay đổi cùng kỳ năm trước,"ROE = (LNST/Tổng tài sản bình quân) * 100%
 Tổng tài sản bình quân = (Tổng tài sản đầu kỳ + Tổng tài sản cuối kỳ)/2",Dashboard,Chỉ tiêu phái sinh,TB,"Quý/Năm, Sàn",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, (ROA_ky_nay - ROA_cung_ky) / ROA_cung_ky * 100","Chỉ tiêu phái sinh
 = (Kỳ này - Cùng kỳ năm trước) / Cùng kỳ năm trước × 100%
AND cdet.equity_listing_exch = 'UPCOM'
GROUP BY cdet.equity_listing_exch","-- Chỉ tiêu phái sinh
 -- = (Chỉ tiêu kỳ này - Chỉ tiêu cùng kỳ năm trước) / Chỉ tiêu cùng kỳ năm trước * 100%
 -- Tính bằng cách chạy SQL tương ứng với :year và :year-1
 SELECT  ROUND((ky_nay.gia_tri - ck_truoc.gia_tri)
  / NULLIF(ck_truoc.gia_tri, 0) * 100, 2) AS thay_doi_pct
 FROM (<SQL, :year=N>) ky_nay
 CROSS JOIN (<SQL , :year=N-1>) ck_truoc","chỉ tiêu phái sinh, cách tính không đổi",,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,ROE - so sánh thay đổi cùng kỳ năm trước,"ROE = (LNST/VCSH bình quân) * 100%
 VCSH bình quân = (VCSH đầu kỳ + VCSH cuối kỳ)/2",Dashboard,Chỉ tiêu phái sinh,TB,"Quý/Năm, Sàn",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, (ROE_ky_nay - ROE_cung_ky) / ROE_cung_ky * 100","Chỉ tiêu phái sinh
 = (Kỳ này - Cùng kỳ năm trước) / Cùng kỳ năm trước × 100%
AND cdet.equity_listing_exch = 'UPCOM'
GROUP BY cdet.equity_listing_exch","-- Chỉ tiêu phái sinh
 -- = (Chỉ tiêu kỳ này - Chỉ tiêu cùng kỳ năm trước) / Chỉ tiêu cùng kỳ năm trước * 100%
 -- Tính bằng cách chạy SQL tương ứng với :year và :year-1
 SELECT  ROUND((ky_nay.gia_tri - ck_truoc.gia_tri)
  / NULLIF(ck_truoc.gia_tri, 0) * 100, 2) AS thay_doi_pct
 FROM (<SQL , :year=N>) ky_nay
 CROSS JOIN (<SQL , :year=N-1>) ck_truoc","chỉ tiêu phái sinh, cách tính không đổi",,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Hàng Tồn Kho - so sánh thay đổi cùng kỳ năm trước,Σ Giá trị hàng tồn kho của tất cả DN trên sàn,Dashboard,Chỉ tiêu phái sinh,TB,"Quý/Năm, Sàn",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, (Hàng Tồn Kho_ky_nay - Hàng Tồn Kho_cung_ky) / Hàng Tồn Kho_cung_ky * 100","Chỉ tiêu phái sinh
 = (Kỳ này - Cùng kỳ năm trước) / Cùng kỳ năm trước × 100%
AND cdet.equity_listing_exch = 'UPCOM'
GROUP BY cdet.equity_listing_exch","-- Chỉ tiêu phái sinh
 -- = (Chỉ tiêu kỳ này - Chỉ tiêu cùng kỳ năm trước) / Chỉ tiêu cùng kỳ năm trước * 100%
 -- Tính bằng cách chạy SQL tương ứng với :year và :year-1
 SELECT  ROUND((ky_nay.gia_tri - ck_truoc.gia_tri)
  / NULLIF(ck_truoc.gia_tri, 0) * 100, 2) AS thay_doi_pct
 FROM (<SQL, :year=N>) ky_nay
 CROSS JOIN (<SQL, :year=N-1>) ck_truoc","chỉ tiêu phái sinh, cách tính không đổi",,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Doanh thu - so sánh thay đổi cùng kỳ năm trước,Σ Doanh thu của tất cả DN trên sàn,Dashboard,Chỉ tiêu phái sinh,TB,"Quý/Năm, Sàn",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, (Doanh thu_ky_nay - Doanh thu_cung_ky) / Doanh thu_cung_ky * 100","Chỉ tiêu phái sinh
 = (Kỳ này - Cùng kỳ năm trước) / Cùng kỳ năm trước × 100%
AND cdet.equity_listing_exch = 'UPCOM'
GROUP BY cdet.equity_listing_exch","-- Chỉ tiêu phái sinh
 -- = (Chỉ tiêu kỳ này - Chỉ tiêu cùng kỳ năm trước) / Chỉ tiêu cùng kỳ năm trước * 100%
 -- Tính bằng cách chạy SQL tương ứng với :year và :year-1
 SELECT  ROUND((ky_nay.gia_tri - ck_truoc.gia_tri)
  / NULLIF(ck_truoc.gia_tri, 0) * 100, 2) AS thay_doi_pct
 FROM (<SQL , :year=N>) ky_nay
 CROSS JOIN (<SQL , :year=N-1>) ck_truoc","chỉ tiêu phái sinh, cách tính không đổi",,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Lợi nhuận dồn tích (YTD) - so sánh thay đổi cùng kỳ năm trước,Σ LNST của tất cả DN trên sàn từ đầu năm đến kỳ báo cáo,Dashboard,Chỉ tiêu phái sinh,TB,"Quý/Năm, Sàn",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, (Lợi nhuận dồn tích YTD_ky_nay - Lợi nhuận dồn tích YTD_cung_ky) / Lợi nhuận dồn tích YTD_cung_ky * 100","Chỉ tiêu phái sinh
 = (Kỳ này - Cùng kỳ năm trước) / Cùng kỳ năm trước × 100%
AND cdet.equity_listing_exch = 'UPCOM'
GROUP BY cdet.equity_listing_exch","-- Chỉ tiêu phái sinh
 -- = (Chỉ tiêu kỳ này - Chỉ tiêu cùng kỳ năm trước) / Chỉ tiêu cùng kỳ năm trước * 100%
 -- Tính bằng cách chạy SQL tương ứng với :year và :year-1
 SELECT  ROUND((ky_nay.gia_tri - ck_truoc.gia_tri)
  / NULLIF(ck_truoc.gia_tri, 0) * 100, 2) AS thay_doi_pct
 FROM (<SQL , :year=N>) ky_nay
 CROSS JOIN (<SQL , :year=N-1>) ck_truoc","chỉ tiêu phái sinh, cách tính không đổi",,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Phải thu - so sánh thay đổi cùng kỳ năm trước,Tổng phải thu = Phải thu ngắn hạn + Phải thu dài hạn,Dashboard,Chỉ tiêu phái sinh,TB,"Quý/Năm, Sàn",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, (Phải thu_ky_nay - Phải thu_cung_ky) / Phải thu_cung_ky * 100","Chỉ tiêu phái sinh
 = (Kỳ này - Cùng kỳ năm trước) / Cùng kỳ năm trước × 100%
AND cdet.equity_listing_exch = 'UPCOM'
GROUP BY cdet.equity_listing_exch","-- Chỉ tiêu phái sinh
 -- = (Chỉ tiêu kỳ này - Chỉ tiêu cùng kỳ năm trước) / Chỉ tiêu cùng kỳ năm trước * 100%
 -- Tính bằng cách chạy SQL tương ứng với :year và :year-1
 SELECT  ROUND((ky_nay.gia_tri - ck_truoc.gia_tri)
  / NULLIF(ck_truoc.gia_tri, 0) * 100, 2) AS thay_doi_pct
 FROM (<SQL, :year=N>) ky_nay
 CROSS JOIN (<SQL , :year=N-1>) ck_truoc","chỉ tiêu phái sinh, cách tính không đổi",,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Tiền và tương đương tiền - so sánh thay đổi cùng kỳ năm trước,Tiền và tương đương tiền = Tiền mặt + Tiền gửi ngân hàng + Các khoản tương đương tiền,Dashboard,Chỉ tiêu phái sinh,TB,"Quý/Năm, Sàn",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, (Tiền và tương đương tiền_ky_nay - Tiền và tương đương tiền_cung_ky) / Tiền và tương đương tiền_cung_ky * 100","Chỉ tiêu phái sinh
 = (Kỳ này - Cùng kỳ năm trước) / Cùng kỳ năm trước × 100%
AND cdet.equity_listing_exch = 'UPCOM'
GROUP BY cdet.equity_listing_exch","-- Chỉ tiêu phái sinh
 -- = (Chỉ tiêu kỳ này - Chỉ tiêu cùng kỳ năm trước) / Chỉ tiêu cùng kỳ năm trước * 100%
 -- Tính bằng cách chạy SQL tương ứng với :year và :year-1
 SELECT  ROUND((ky_nay.gia_tri - ck_truoc.gia_tri)
  / NULLIF(ck_truoc.gia_tri, 0) * 100, 2) AS thay_doi_pct
 FROM (<SQL , :year=N>) ky_nay
 CROSS JOIN (<SQL , :year=N-1>) ck_truoc","chỉ tiêu phái sinh, cách tính không đổi",,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Nợ/ Vốn CSH - so sánh thay đổi cùng kỳ năm trước,Tỷ lệ Nợ / Vốn chủ sở hữu = Tổng nợ phải trả / Vốn chủ sở hữu,Dashboard,Chỉ tiêu phái sinh,TB,"Quý/Năm, Sàn",IDS,,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, (Nợ/Vốn CSH_ky_nay - Nợ/Vốn CSH_cung_ky) / Nợ/Vốn CSH_cung_ky * 100","Chỉ tiêu phái sinh
 = (Kỳ này - Cùng kỳ năm trước) / Cùng kỳ năm trước × 100%
AND cdet.equity_listing_exch = 'UPCOM'
GROUP BY cdet.equity_listing_exch","-- Chỉ tiêu phái sinh
 -- = (Chỉ tiêu kỳ này - Chỉ tiêu cùng kỳ năm trước) / Chỉ tiêu cùng kỳ năm trước * 100%
 -- Tính bằng cách chạy SQL tương ứng với :year và :year-1
 SELECT  ROUND((ky_nay.gia_tri - ck_truoc.gia_tri)
  / NULLIF(ck_truoc.gia_tri, 0) * 100, 2) AS thay_doi_pct
 FROM (<SQL, :year=N>) ky_nay
 CROSS JOIN (<SQL, :year=N-1>) ck_truoc","chỉ tiêu phái sinh, cách tính không đổi",,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Ngành,Phân loại ngành lấy từ IDS,Dashboard,Chiều,Trùng,"Quý/Năm, Sàn, Nhóm ngành",IDS,,,,Done,,Đã thực hiện ở dòng 88,,,,"WITH Company_data_chuan AS (...),
Chitiet_DN as (...)
--Bước 1,2, giống mục 7
/* -------------------------------------------
BƯỚC 3.2: Nếu tính các chỉ tiêu theo sàn, ngành
*/
SELECT 
        equity_listing_exch, category_l1_id,
        report_year, report_quarter,
        c.INDUSTRY_CD||'-'||c.INDUSTRY_NAME AS NNKD,
        count(1)         AS SL,
        SUM(TAI_SAN) AS TAI_SAN,
        SUM(NO_PT)         AS NO_PT,
        SUM(VCSH)        AS VCSH,
        SUM(VDL)        AS VDL,
        SUM(LNST)        AS LNST,
        --Nếu đầu kỳ null thì mẫu số =(cuối + cuối)/2 = cuối, tương tự nếu cuối kỳ null thì mẫu số = đầu, nếu cả 2 null thì ROA=null
        SUM(LNST)/NULLIF(SUM((NVL(TAI_SAN_DK, TAI_SAN)+ NVL(TAI_SAN, TAI_SAN_DK))/2),0)*100 as ROA,        
        SUM(LNST)/NULLIF(SUM((NVL(VCSH_DK, VCSH)+ NVL(VCSH, VCSH_DK))/2),0)*100 as ROE,
        SUM(TAI_SAN_DK)        AS TAI_SAN_DK,
        SUM(HTK)                AS HTK,
        SUM(DOANH_THU)        AS DOANH_THU,
        SUM(LN_YTD)         AS LN_YTD,
        SUM(PHAI_THU)        AS PHAI_THU,
        SUM(TIEN)                AS TIEN,
        SUM(NO_PT)/NULLIF(SUM(VCSH),0) AS D_E
FROM Chitiet_DN ct
LEFT JOIN GMS_IDS_UAT.CATEGORIES c ON c.ID = ct.category_l1_id
where 1=1 
        AND report_year = :p_year
        AND report_quarter = :p_quarter
        AND equity_listing_exch= 'UPCOM'
GROUP BY equity_listing_exch, category_l1_id, report_year, report_quarter, c.INDUSTRY_CD||'-'||c.INDUSTRY_NAME
ORDER BY equity_listing_exch, category_l1_id, report_year, report_quarter",,Done,Dữ liệu tĩnh,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Tổng tài sản - theo ngành,Σ Tổng tài sản của tất cả DN trên sàn,Dashboard,Chỉ tiêu cơ sở,TB,"Quý/Năm, Sàn, Nhóm ngành",IDS,x,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, cdet.category_l1_id, SUM(d.data_value) AS tong_tai_san","rc2.col_desc = '1'
 AND rc.report_cd LIKE 'BCDKT%'
 AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='270')
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='270')
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='300'))
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch","SELECT cdet.category_l1_id, cdet.equity_listing_exch, SUM(d.data_value) AS tong_tai_san
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
JOIN IDS.company_profiles cdet ON cdet.id=d.company_profile_id
 WHERE rc2.col_desc = '1'
  AND rc.report_cd LIKE 'BCDKT%'
  AND d.report_year=:year AND d.report_quarter=:quarter
  AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc IN ('270'))
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc IN ('270'))
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc IN ('300')))
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch",,,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Nợ Phải Trả - theo ngành,Σ Nợ Phải Trả của tất cả DN trên sàn,Dashboard,Chỉ tiêu cơ sở,TB,"Quý/Năm, Sàn, Nhóm ngành",IDS,x,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, cdet.category_l1_id, SUM(d.data_value) AS no_phai_tra","rc2.col_desc = '1'
 AND rc.report_cd LIKE 'BCDKT%'
 AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='300')
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='300')
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='400'))
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch","SELECT cdet.category_l1_id, cdet.equity_listing_exch, SUM(d.data_value) AS no_phai_tra
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
JOIN IDS.company_profiles cdet ON cdet.id=d.company_profile_id
 WHERE rc2.col_desc = '1'
  AND rc.report_cd LIKE 'BCDKT%'
  AND d.report_year=:year AND d.report_quarter=:quarter
  AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc IN ('300'))
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc IN ('300'))
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc IN ('400')))
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch",,,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Vốn CSH - theo ngành,Σ VCSH của tất cả các DN trên sàn,Dashboard,Chỉ tiêu cơ sở,TB,"Quý/Năm, Sàn, Nhóm ngành",IDS,x,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, cdet.category_l1_id, SUM(d.data_value) AS vcsh","rc2.col_desc = '1'
 AND rc.report_cd LIKE 'BCDKT%'
 AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='400')
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='400')
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='500'))
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch","SELECT cdet.category_l1_id, cdet.equity_listing_exch, SUM(d.data_value) AS vcsh
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
JOIN IDS.company_profiles cdet ON cdet.id=d.company_profile_id
 WHERE rc2.col_desc = '1'
  AND rc.report_cd LIKE 'BCDKT%'
  AND d.report_year=:year AND d.report_quarter=:quarter
  AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc IN ('400'))
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc IN ('400'))
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc IN ('500')))
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch",,,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Vốn điều lệ - theo ngành,"Σ Vốn điều lệ, Vốn góp của chủ sở hữu của tất cả DN trên sàn",Dashboard,Chỉ tiêu cơ sở,TB,"Quý/Năm, Sàn, Nhóm ngành",IDS,x,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, cdet.category_l1_id, SUM(d.data_value) AS von_dieu_le","rc2.col_desc = '1'
 AND rc.report_cd LIKE 'BCDKT%'
 AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='411')
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='411')
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='411'))
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch","SELECT cdet.category_l1_id, cdet.equity_listing_exch, SUM(d.data_value) AS von_dieu_le
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
JOIN IDS.company_profiles cdet ON cdet.id=d.company_profile_id
 WHERE rc2.col_desc = '1'
  AND rc.report_cd LIKE 'BCDKT%'
  AND d.report_year=:year AND d.report_quarter=:quarter
  AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc IN ('411'))
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc IN ('411'))
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc IN ('411')))
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch",,,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,Lợi nhuận sau thuế - theo ngành,Σ Lợi nhuận sau thuế của tất cả DN trên sàn,Dashboard,Chỉ tiêu cơ sở,TB,"Quý/Năm, Sàn, Nhóm ngành",IDS,x,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, cdet.category_l1_id, SUM(d.data_value) AS lnst","rc2.col_desc = '1'
 AND rc.report_cd LIKE 'BCKQKD%'
 AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='60')
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='60')
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='21'))
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch","SELECT cdet.category_l1_id, cdet.equity_listing_exch, SUM(d.data_value) AS lnst
 FROM IDS.data d
 JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
 JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
JOIN IDS.company_profiles cdet ON cdet.id=d.company_profile_id
 WHERE rc2.col_desc = '1'
  AND rc.report_cd LIKE 'BCKQKD%'
  AND d.report_year=:year AND d.report_quarter=:quarter
  AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc IN ('60'))
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc IN ('60'))
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc IN ('21')))
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch",,,Done,Dữ liệu động,P
15,,Dashboard Giám sát tổng hợp theo sàn UPCOM -Tổng hợp chỉ tiêu tài chính & thống kê ngành,ROA - theo ngành,"ROE = (LNST/Tổng tài sản bình quân) * 100%
 Tổng tài sản bình quân = (Tổng tài sản đầu kỳ + Tổng tài sản cuối kỳ)/2",Dashboard,Chỉ tiêu cơ sở,TB,"Quý/Năm, Sàn, Nhóm ngành",IDS,x,X,,Done,,"IDS.data (d),
 IDS.report_catalog (rc),
 IDS.company_data (cd),
IDS.company_profiles (cdet)","cdet.equity_listing_exch, cdet.category_l1_id, SUM(lnst) / SUM(TSBQ) * 100 AS roa_pct","Chỉ tiêu phái sinh
= LNST / TSBQ * 100%
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch","-- ROA = LNST / Tổng tài sản bình quân * 100%
 -- TSBQ = (TS đầu kỳ + TS cuối kỳ) / 2
 WITH ts_bq AS (
  SELECT cd.id,
  SUM(CASE WHEN rc2.col_desc = '2' THEN d.data_value ELSE 0 END) AS ts_dau,
  SUM(CASE WHEN rc2.col_desc = '1' THEN d.data_value ELSE 0 END) AS ts_cuoi
  FROM IDS.data d
  JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
  JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
  WHERE cd.report_year=:year AND cd.report_quarter=:quarter
  AND rc.report_cd LIKE 'BCDKT%'
  AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='270')
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='270')
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='300'))
  GROUP BY cd.id
 ), lnst AS (
  SELECT cd.id, SUM(d.data_value) AS lnst
  FROM IDS.data d
  JOIN IDS.report_catalog rc ON d.report_catalog_id=rc.id
 JOIN IDS.rrow rr ON rr.row_cd = d.row_cd AND rr.report_catalog_id = d.report_catalog_id
 JOIN IDS.rcol rc2 ON rc2.col_cd = d.col_cd AND rc2.report_catalog_id = d.report_catalog_id
  JOIN ids.company_data cd ON d.COMPANY_PROFILE_ID  = cd.COMPANY_PROFILE_ID AND cd.report_year=d.report_year AND cd.report_quarter=d.report_quarter
  WHERE rc2.col_desc = '1'
  AND rc.report_cd LIKE 'BCKQKD%' AND d.report_year=:year AND d.report_quarter=:quarter
  AND ((upper(rc.enterprise_type_cd)='DN' AND rr.row_desc='60')
  OR (upper(rc.enterprise_type_cd)='BH' AND rr.row_desc='60')
  OR (upper(rc.enterprise_type_cd)='TD' AND rr.row_desc='21'))
  GROUP BY cd.id
 )
 SELECT cdet.category_l1_id, cdet.equity_listing_exch, SUM(l.lnst) / NULLIF(SUM(
  CASE WHEN t.ts_dau IS NULL THEN t.ts_cuoi
  WHEN t.ts_cuoi IS NULL THEN t.ts_dau
  ELSE (t.ts_dau+t.ts_cuoi)/2 END),0)*100 AS roa_pct
 FROM ts_bq t JOIN lnst l ON l.id=t.id
JOIN IDS.company_profiles cdet ON cdet.id=t.company_profile_id
AND cdet.equity_listing_exch = 'UPCOM' 
GROUP BY cdet.category_l1_id, cdet.equity_listing_exch",,,Done,Dữ liệu động,P
